farm_id,governorate,center,crop_type,area_feddan,yield_per_feddan,total_yield,waste_ratio,waste_tons,temperature,humidity,rainfall,harvest_method,soil_type
27,Sharqia,Minya El Qamh,Maize,9.008058788928563,2.768554014306309,24.939297321195404,0.35872075435088674,8.946243548040265,37.047337349646625,73.38750019509055,9.148643902204485,Mechanical,Clay
28,Sharqia,Zagazig,Potato,13.996459876228155,12.140920741586571,169.92991002008262,0.246665481904367,41.9158431450694,37.68530533945673,42.63711896021449,3.0569701928718187,Manual,Loamy
29,Sharqia,Belbeis,Rice,8.795217674416902,3.936154774160781,34.61933803893937,0.35440446950124593,12.26924813217461,23.126658093592702,47.31215511653761,6.711435168240506,Mechanical,Loamy
30,Sharqia,Belbeis,Maize,5.134068237865142,2.3225507642386005,11.924134109506811,0.569733958984935,6.793584133676617,33.23974534379375,52.58219029269143,2.9359184426449336,Manual,Loamy
31,Sharqia,Husseiniya,Rice,13.139012460121451,3.9132405525564713,51.41611637949203,0.37670135982914066,19.368520957288002,32.046310639178174,46.79958837292148,0.7094091699992766,Manual,Sandy
32,Sharqia,Husseiniya,Sugar Beet,13.412640085309238,20.276167718737046,271.95693992078566,0.2868297343261338,78.00533682562728,31.252482255938784,41.25797958288597,4.655980181324601,Mechanical,Clay
33,Sharqia,Abu Hammad,Rice,13.045664656363453,3.250251360515864,42.40168929817903,0.3058252101644135,12.967505540941763,27.763050262580208,44.447117942815964,5.222432600548044,Manual,Clay
34,Sharqia,Faqous,Sugar Beet,12.788323050167739,21.94380033994873,280.624407695645,0.31170308575850175,87.4714938178844,32.19887842397131,65.41319668029315,9.758520794625346,Manual,Sandy
35,Sharqia,Zagazig,Maize,12.132606726761852,2.270832251262074,27.55111464701,0.4877942841411272,13.439276246528367,26.01376843754658,46.45167860159795,0.8087296661719767,Manual,Clay
36,Sharqia,Zagazig,Wheat,3.426120480991841,2.656437042671086,9.101273358360805,0.3500485796329191,3.1858878119451273,23.501972641300668,46.40030989875576,9.346139973397097,Mechanical,Clay
37,Sharqia,Faqous,Potato,9.56409044728093,12.09800031213895,115.70636921652985,0.12477309895011575,14.437042255412706,24.53834316227986,44.205762673197476,3.418796667164016,Mechanical,Clay
38,Sharqia,Zagazig,Wheat,5.3597863314781184,3.4795105286215087,18.649432971539763,0.3350660539778677,6.248791914698568,23.565346570416025,57.20655562908913,4.734717707805657,Mechanical,Sandy
39,Sharqia,Zagazig,Potato,6.579066281563228,13.079250490261082,86.049255888596,0.1635093650867644,14.069859196532853,26.174297973467425,40.53565891016347,9.33436308079483,Mechanical,Clay
40,Sharqia,Faqous,Potato,3.2810819791400156,10.35284373700215,33.96852901833033,0.21424192782063156,7.277483142118155,35.87518293688006,62.274125910610394,8.009492946823997,Manual,Sandy
41,Sharqia,Minya El Qamh,Maize,10.006035058192944,2.458252890491517,24.59736460416226,0.5091233578631871,12.523092861856192,32.01503472162516,68.71493953199439,6.5148477185778795,Manual,Clay
42,Sharqia,Belbeis,Potato,4.004247675917238,11.886295416139879,47.59567079534383,0.10389631323102337,4.945014721393713,32.92810837466171,42.49160269610802,3.189756302937613,Mechanical,Sandy
43,Sharqia,Faqous,Rice,5.76874397249936,3.260694528235903,18.810111905922508,0.3244056181440109,6.102105980198811,33.14779464582641,62.01299963729594,8.77472013527053,Mechanical,Clay
44,Sharqia,Belbeis,Potato,14.546127721283465,12.739859416240437,185.3156222198292,0.14234709423081188,26.379140338567563,34.909355828276226,74.66767997002356,4.126176769114265,Mechanical,Clay
45,Sharqia,Zagazig,Potato,4.340356037064763,13.39922389950123,58.157402344182614,0.22399087604473744,13.026727499559732,23.64998190137492,71.58935173378484,5.052523724478571,Manual,Sandy
46,Sharqia,Faqous,Potato,13.537325198946807,11.946008393670816,161.71700045447,0.15108376514802985,24.43281331710698,35.554290305529435,52.42168166619522,9.568008851264564,Manual,Loamy
47,Sharqia,Zagazig,Rice,9.84572097037719,3.4484455219783197,33.952432390945255,0.3439816157547097,11.67901255263989,30.85924883753281,47.44547632584801,9.461945428816902,Manual,Loamy
48,Sharqia,Belbeis,Potato,14.033007479622096,14.87124104267205,208.68823678308,0.19959312420303293,41.65273716395723,29.064488021974032,71.06964639654049,3.5091501255207866,Mechanical,Loamy
49,Sharqia,Belbeis,Sugar Beet,10.632420142450547,28.369638742373738,301.63791839845993,0.3300303057966262,99.5496544489015,23.34570889783996,64.5339196010692,0.7276300636419353,Mechanical,Loamy
50,Sharqia,Zagazig,Rice,3.052467503688357,3.5133261686923927,10.724313959791447,0.2849842108636792,3.056260150885504,27.988332732097923,52.972475147341186,8.127995672575025,Mechanical,Clay
51,Sharqia,Husseiniya,Sugar Beet,5.90305545380439,27.081811955832,159.86543776477902,0.2722500481946173,43.52337313611468,30.93446799577288,54.84777032364417,9.06354385094736,Mechanical,Loamy
52,Sharqia,Minya El Qamh,Potato,1.158951026743867,12.343303209970632,14.305283928606332,0.10563032756818375,1.5110718273345614,34.27511764973715,68.79766231568426,7.442116569432979,Mechanical,Clay
53,Sharqia,Abu Hammad,Sugar Beet,14.470415678643587,23.74870579523704,343.6536446868919,0.24285681294227912,83.45862890465695,30.453921940755347,55.27175410622946,8.02109249026734,Mechanical,Clay
54,Sharqia,Belbeis,Potato,5.517609435886172,10.217003916490864,56.37343721611596,0.1924643330223596,10.849875993977623,23.180745035766382,59.384899954046226,9.69302535619099,Mechanical,Loamy
55,Sharqia,Faqous,Wheat,4.035327492210877,2.79449394683943,11.276698250498033,0.4991662750058741,5.62894746006636,31.349028990769604,71.54053036718462,0.4544638034145787,Mechanical,Sandy
56,Sharqia,Faqous,Sugar Beet,2.4945849231023813,23.356600647969632,58.26502383134835,0.22545198558433482,13.135965312896074,29.419174479039714,52.36732798091185,5.836561118508721,Mechanical,Clay
57,Sharqia,Abu Hammad,Wheat,4.639298079959678,2.953240846828831,13.70096459035149,0.35646319022193007,4.883889546994391,26.952441860581246,68.48282568974321,6.847311725538793,Manual,Clay
58,Sharqia,Minya El Qamh,Maize,12.515521400924365,2.949799913291924,36.91828394324991,0.545143901677672,20.125777352067406,36.706824829368955,42.896194701235714,8.766614859257928,Manual,Clay
59,Sharqia,Zagazig,Potato,1.369137642961528,11.882316834390249,16.26852726355915,0.1810553330781833,2.945503622395208,37.764576810648066,53.185863947827926,7.495782999760721,Mechanical,Sandy
60,Sharqia,Faqous,Maize,12.789664923899922,2.838328704711138,36.30127307714234,0.49373863195899403,17.92334090747812,24.14163390081013,40.4785187689449,0.7535906035246231,Manual,Clay
61,Sharqia,Abu Hammad,Potato,14.996047426005829,14.983184185369527,224.68854063638193,0.20554317056026278,46.183195030960384,33.617933505149566,66.49784207148596,3.7785054927578643,Manual,Sandy
62,Sharqia,Belbeis,Wheat,2.8082318121209298,3.454051027258722,9.69977597543692,0.421234926890176,4.085884423864257,36.051530679667074,66.49496962602801,0.4689646779121992,Mechanical,Sandy
63,Sharqia,Zagazig,Rice,7.666949755046199,3.831371490062501,29.374932707225682,0.3461665859656574,10.168620168231241,30.83050942039177,59.63282900373852,8.76653602658345,Manual,Clay
64,Sharqia,Belbeis,Potato,9.684333718948505,13.520398840496117,130.93605438464883,0.12129641615089108,15.882074141796071,31.876219393556674,74.31619537823323,6.080878495418852,Mechanical,Sandy
65,Sharqia,Minya El Qamh,Maize,2.274029274718624,2.7263970326502283,6.199906666752607,0.5094892613798223,3.158785868267622,34.53844820385829,53.87899738124446,6.220867002278735,Manual,Clay
66,Sharqia,Abu Hammad,Potato,12.150604859434281,12.296734039730861,149.41275637832473,0.234209141501871,34.99383340079564,26.131910212783332,56.06975146833915,9.800325752854771,Manual,Sandy
67,Sharqia,Husseiniya,Potato,3.9278310750991983,12.898249672358691,50.66214587747852,0.1841563210456545,9.329754401074716,24.062075550570388,44.48160436352204,1.5190269351229435,Manual,Clay
68,Sharqia,Faqous,Maize,13.24044646796184,2.5152360548642108,33.30284833871711,0.594622069854021,19.802608611202515,25.076624300938732,41.43040156932676,1.6893506307216455,Manual,Sandy
69,Sharqia,Abu Hammad,Potato,1.4452655407923118,12.743576546037044,18.41785204843645,0.15344235037325232,2.826078507138909,25.30133949449268,52.74944513668264,5.034172708548569,Mechanical,Loamy
70,Sharqia,Belbeis,Wheat,2.292068207202445,2.981145394056293,6.832988578764434,0.4375569434192166,2.9898215969425825,35.977257985708434,72.23053401861347,0.6107795985486375,Mechanical,Clay
71,Sharqia,Belbeis,Wheat,9.361893151576028,3.4862569958668153,32.63796549423956,0.4073181291974665,13.294035045925122,29.75236776305634,61.63891700356036,3.689136395697724,Mechanical,Clay
72,Sharqia,Belbeis,Rice,1.5135648404683706,3.2524369443440206,4.9227742047994925,0.40700243788268287,2.003581102499379,35.51105076213806,66.23656812030056,0.3047215273359416,Manual,Sandy
73,Sharqia,Belbeis,Maize,6.560293655057155,2.104869166532481,13.808559837928478,0.49748104121876385,6.869496725904264,22.321139164443622,51.27277079541124,2.1144800699654462,Mechanical,Sandy
74,Sharqia,Husseiniya,Sugar Beet,4.2650297616972175,23.429268642782603,99.92652805626717,0.27109549121458343,27.0896312087816,34.626739817717414,57.445476962517006,0.8692028808742369,Mechanical,Sandy
75,Sharqia,Abu Hammad,Wheat,8.902419595316978,2.8787726259512896,25.628041835730873,0.3674893667743836,9.41803286588015,32.33467586130562,59.97724066341192,3.5609672589784624,Mechanical,Sandy
76,Sharqia,Husseiniya,Potato,14.071685532638245,10.037671815670373,141.24696126993945,0.12253327977125283,17.307453422128805,25.93532365415213,45.62384806408445,1.8656702405130576,Mechanical,Sandy
77,Sharqia,Minya El Qamh,Wheat,2.123272439262991,3.0245113895702547,6.421861675711533,0.3820793653979323,2.4536608337291645,37.95608855629431,71.38135920409073,5.7599841780566,Mechanical,Loamy
78,Sharqia,Faqous,Wheat,7.870482909622982,3.222896096621776,25.36574864795231,0.4641722946306705,11.774077754944852,30.90820628822288,60.00644413144649,2.7997909366028417,Mechanical,Clay
79,Sharqia,Husseiniya,Rice,5.531509309659412,3.425436438616417,18.94783354985329,0.37614155680266825,7.127067609479644,30.477440370897867,64.75305334755555,7.677795014428388,Manual,Clay
80,Sharqia,Faqous,Maize,14.048200791597077,2.3206421921595144,32.60084748090887,0.4687766195115798,15.28251507531306,27.38566845110273,44.7045136928641,0.6337497047276774,Mechanical,Sandy
81,Sharqia,Minya El Qamh,Potato,10.584001670317667,10.439340556213285,110.48999788397637,0.16388247734420203,18.107374574981687,34.163645758234985,60.84735592127455,4.715761885501584,Manual,Sandy
82,Sharqia,Minya El Qamh,Wheat,12.910184440230367,3.2459745255487182,41.90612981312321,0.43170365858718335,18.091029557554727,33.69387960325831,72.84191598873633,1.8123306616566015,Manual,Clay
83,Sharqia,Minya El Qamh,Sugar Beet,12.785602874615808,21.397723766262896,273.5827984961659,0.3192900967789835,87.35227820890594,34.79259409471225,68.8796436842479,1.864049867881441,Mechanical,Loamy
84,Sharqia,Minya El Qamh,Rice,13.710125826475224,3.3161965822964947,45.465472408612044,0.33824600136925853,15.378514242577376,35.06559103154523,55.369721799957645,3.769444294249076,Mechanical,Clay
85,Sharqia,Minya El Qamh,Wheat,11.466531322467516,3.0027203900924793,34.43078740560729,0.39644253902936344,13.649828779859183,28.263713763224033,58.61501178908609,0.6661911239081697,Manual,Loamy
86,Sharqia,Faqous,Maize,7.041394003910197,2.3328157859124845,16.42627508715122,0.4961098273618603,8.14923649768502,24.228353162614198,67.79088162446035,6.200727559285135,Mechanical,Sandy
87,Sharqia,Belbeis,Maize,12.040360957143431,2.1516748797327514,25.90694221440051,0.46234441355910966,11.977930005226744,34.45715102481202,45.009479494196434,2.0454459316946325,Manual,Sandy
88,Sharqia,Abu Hammad,Potato,13.274718914664492,11.710408743579537,155.45238444684773,0.2321257304672013,36.084498292592734,28.061145048910653,55.99500767485874,6.039578720725125,Manual,Clay
89,Sharqia,Minya El Qamh,Potato,4.209519533256981,13.611262841965331,57.29687680554799,0.22200365365460745,12.720115993829586,31.575083219283634,59.79279215630409,7.161790747329522,Manual,Clay
90,Sharqia,Belbeis,Sugar Beet,3.542368035219959,29.084505613336283,103.02802300485793,0.2875087692149181,29.62146008877297,28.777549798727726,50.07753657665042,6.149502631526545,Mechanical,Clay
91,Sharqia,Abu Hammad,Rice,9.56035929608507,3.0181101838208404,28.85421775250059,0.38081858634162274,10.98822241450063,23.63540262760319,72.15626827912612,7.900846371240867,Mechanical,Loamy
92,Sharqia,Zagazig,Rice,11.797453359276332,3.374435369720422,39.809743888169066,0.31033823090508283,12.354485491038822,33.78310776999557,72.70284551691552,9.255685129067764,Manual,Sandy
93,Sharqia,Abu Hammad,Potato,14.787776785472683,14.19449043222967,209.90495609534005,0.1624662681203267,34.10247487677092,27.314342602479023,50.900549241597446,2.2739562087711263,Manual,Loamy
94,Sharqia,Minya El Qamh,Wheat,11.419495125806044,2.7055798083756377,30.896355434224844,0.45755797774289847,14.136873912109731,27.335986747058307,53.935904275683015,5.373956029379229,Mechanical,Sandy
95,Sharqia,Zagazig,Rice,7.5198017124633845,3.4808369780890738,26.17520386864009,0.3877682087408952,10.149911917570318,25.59367716703971,55.83538306464427,1.4085702037979986,Mechanical,Loamy
96,Sharqia,Zagazig,Sugar Beet,6.8649562930636705,29.148459010681,200.10289711848299,0.30435908486749497,60.903134646315976,26.44139476207069,47.7034024928384,2.126807843412263,Manual,Loamy
97,Sharqia,Abu Hammad,Wheat,14.454984444572371,2.6486627277531127,38.28637852858987,0.38292482474540473,14.660804788196502,30.561115502938538,46.456200499659964,2.9959591176647704,Mechanical,Sandy
98,Sharqia,Minya El Qamh,Maize,3.9386783033382007,2.8980542894407137,11.414503551716345,0.4410279280964014,5.0341148516624745,31.999615792816837,53.220408160405924,8.36564813292333,Manual,Sandy
99,Sharqia,Faqous,Wheat,11.857386633730147,2.9532888347480277,35.01828755468575,0.404878053865516,14.178136114844186,29.697407174201373,57.39541820874371,7.6535628106624065,Mechanical,Clay
100,Sharqia,Faqous,Potato,2.0570470932544493,13.766231103737255,28.31778567701171,0.17723018547202996,5.018766407693978,32.30399269182425,54.30569598843337,0.2538635566034486,Manual,Sandy
101,Sharqia,Abu Hammad,Potato,6.711782935107826,12.7586129762967,85.63304084995346,0.17538885640433044,15.01908110509865,32.750283897579656,40.68986882140275,1.0410858198457384,Manual,Loamy
102,Sharqia,Faqous,Maize,10.138445509926246,2.2381827810467265,22.691694166897424,0.369888278551869,8.393391692819176,37.81966051128708,61.11190907619429,8.06850148962586,Mechanical,Clay
103,Sharqia,Abu Hammad,Potato,6.689492315829308,11.619950305533997,77.7315682791881,0.10869250149503494,8.448838601397062,23.36813649367149,47.27601893011096,0.26532203873819715,Mechanical,Loamy
104,Sharqia,Faqous,Sugar Beet,10.000957890599546,27.039461351385093,270.4205143596962,0.3865936005310456,104.54284030377227,27.469077627166016,49.07982017009524,3.7969240816726693,Manual,Clay
105,Sharqia,Zagazig,Potato,6.731763130677366,12.7602359042599,85.89888559904236,0.14361265291353167,12.336166843194434,25.51216840129534,74.10915428196046,7.797587747880308,Mechanical,Sandy
106,Sharqia,Zagazig,Maize,13.52373117651728,2.7998552559473153,37.86448981459048,0.48504270089384666,18.365894407636514,30.199322494110746,65.9590430480033,6.988458531609044,Manual,Loamy
107,Sharqia,Husseiniya,Wheat,2.950985037019538,3.3349302367992992,9.841329228298756,0.4968804361407104,4.889963959161407,36.40915681978217,64.1927650163379,6.831838564454814,Mechanical,Sandy
108,Sharqia,Belbeis,Potato,12.410761997634399,12.490453767555028,155.01604895158135,0.156717539991571,24.29373385090478,32.42272621362983,69.04096312975206,2.064212717606032,Manual,Sandy
109,Sharqia,Abu Hammad,Potato,4.69157323688463,11.33249196685441,53.16721601890422,0.17321845784590623,9.20954316675475,31.608269766938456,63.27628360911894,1.753712786234496,Mechanical,Clay
110,Sharqia,Faqous,Rice,6.66134102168634,3.7709113770642704,25.11932664518195,0.3133054089326031,7.870020906680364,24.66053390009727,65.83117657492296,0.8279866792512647,Mechanical,Loamy
111,Sharqia,Belbeis,Rice,1.9554958749572822,3.8370789907030294,7.503392138205026,0.3155790094535865,2.367913058516571,33.504734482947924,50.39926004681112,5.664046402968972,Mechanical,Loamy
112,Sharqia,Abu Hammad,Potato,7.7725691870537785,11.349556111960975,88.21521012256576,0.20398427789081935,17.994515935838475,31.52124689120408,41.79990347194876,4.963662472012364,Manual,Loamy
113,Sharqia,Belbeis,Rice,9.72665571266987,3.4742373087003697,33.79271016584125,0.301657559806635,10.19382648788054,33.65102009925765,57.342196067216946,6.88402396427736,Mechanical,Clay
114,Sharqia,Minya El Qamh,Maize,12.467432447438796,2.799415878968979,34.90152836333325,0.4889392941708854,17.064728643453297,22.084061096934157,43.60828111048107,3.145965568094109,Mechanical,Loamy
115,Sharqia,Abu Hammad,Wheat,2.9154608328654597,3.4502373538208024,10.059031869153916,0.43920115459159115,4.417938411006011,23.387283389794938,73.53597775513757,7.583924139456815,Manual,Clay
116,Sharqia,Belbeis,Potato,10.691871903249934,14.245978257826597,152.31617466916563,0.1749668008859186,26.6502738050447,32.34663870587461,64.26113240099237,0.5159580665871,Manual,Loamy
117,Sharqia,Zagazig,Rice,9.235692597579035,3.999353499565835,36.93679951104199,0.33337098721557695,12.313657317579908,36.64781276140867,41.18810925050296,6.974202672468399,Mechanical,Loamy
118,Sharqia,Zagazig,Rice,6.904677236227175,3.7953418379590973,26.205610392256787,0.36175968221803306,9.4801332878324,35.51279037656113,51.16851656351395,8.289154741506774,Mechanical,Sandy
119,Sharqia,Zagazig,Maize,8.849480716049197,2.4810618838440863,21.956109296402932,0.5769996713046563,12.668667847153602,27.43799942028906,65.36683700350665,0.6535634079894237,Manual,Clay
120,Sharqia,Husseiniya,Wheat,11.32998073669135,3.020168109878732,34.21844650649556,0.38536341133097285,13.18653727618954,25.727351596058142,40.85402735447883,8.700988739009299,Mechanical,Loamy
121,Sharqia,Husseiniya,Potato,8.405119876380969,14.695338492564481,123.51608165400006,0.22987832357736654,28.393669785466653,22.15176693805597,41.843934259203,0.8854341061361815,Manual,Clay
122,Sharqia,Zagazig,Sugar Beet,9.785076485057182,28.736771141863386,281.19150355671724,0.3476125203798942,97.74568726076247,23.467189361782882,51.77296623399477,5.225191916345231,Mechanical,Sandy
123,Sharqia,Abu Hammad,Wheat,2.546637583839525,2.8546221576407764,7.269688074309079,0.35744779833081636,2.5985339967135723,33.448853043747874,60.618798706481314,2.772656456967736,Mechanical,Sandy
124,Sharqia,Husseiniya,Wheat,2.532546381507612,2.891630140540356,7.323187449083826,0.37488751145937127,2.7453715187375365,37.199378943203605,67.52207550454432,0.8941100231225951,Manual,Loamy
125,Sharqia,Abu Hammad,Maize,13.652135540453786,2.9891849098133587,40.8087575442511,0.49867056457872483,20.350126164347994,25.706747222135093,72.9956120947294,6.496466489923685,Mechanical,Loamy
126,Sharqia,Abu Hammad,Potato,2.6847426684899434,10.234726785739065,27.477607702010598,0.18840906114912498,5.177030269759782,24.983012194308074,67.28545657483636,3.501252591667301,Manual,Sandy
127,Sharqia,Minya El Qamh,Wheat,8.255645133469491,3.097274072430341,25.569995623080775,0.4550063001720536,11.634509103873588,28.33987230244254,66.53834664964319,6.960206180537922,Manual,Loamy
128,Sharqia,Minya El Qamh,Potato,4.133446607516723,12.684872114467067,52.43224160832738,0.15929399348417034,8.352141153117346,35.76202906268678,56.01012342207976,3.9116976608037977,Mechanical,Clay
129,Sharqia,Faqous,Wheat,1.6212732894653148,3.3521935333470076,5.434821836733859,0.357084473683709,1.9406904951348387,32.48387169022435,59.280007971319876,0.8698675991141014,Manual,Loamy
130,Sharqia,Belbeis,Maize,11.12788159164019,2.495875735078771,27.773809647404484,0.3662092431815296,10.171025811243862,23.751501760871264,71.30679758388236,9.914753351450482,Mechanical,Clay
131,Sharqia,Minya El Qamh,Potato,13.691192072224121,12.856594709597871,176.02210756384494,0.16621120101065645,29.256845902613623,31.05171142393266,49.34598945592975,8.78629986355158,Mechanical,Clay
132,Sharqia,Faqous,Maize,13.142118813437232,2.708362976715035,35.59362802990352,0.5674026656727345,20.195919425131017,36.881445608155815,43.70419328400044,6.989907380395877,Manual,Loamy
133,Sharqia,Belbeis,Potato,13.332190628784998,14.359217638726161,191.43982683970918,0.15292472830345594,29.27588350592318,22.082322732075436,68.69814210928351,2.286251615249235,Manual,Sandy
134,Sharqia,Belbeis,Potato,8.104548272651707,10.031929358584168,81.30425575447727,0.12870381331749128,10.464167754541808,27.222937224052686,59.594550930809035,1.1584385678025766,Mechanical,Clay
135,Sharqia,Husseiniya,Maize,2.7982820533046793,2.283342948265582,6.3894375936713725,0.4036855437476435,2.579323589242863,37.407872061743916,51.96552581135401,6.326218931339481,Manual,Clay
136,Sharqia,Belbeis,Potato,12.04329774619042,10.868767376537834,130.89580164972605,0.17708541085409898,23.179736814218387,26.81541707114906,64.78602310258486,0.673506014687717,Mechanical,Sandy
137,Sharqia,Minya El Qamh,Wheat,1.810886447823176,2.574694417757854,4.662479228403681,0.47048293183972956,2.193616897021204,37.57582350683835,73.9107249349992,7.496518317429247,Mechanical,Clay
138,Sharqia,Belbeis,Sugar Beet,1.3442168304232212,20.221235515289973,27.181725111604557,0.2985415328724312,8.11487388093548,35.1005702937135,48.83780623909338,0.010294798456333965,Manual,Sandy
139,Sharqia,Belbeis,Rice,14.959743002207956,3.426181302235973,51.25479176042034,0.3677080536494513,18.846799718432095,30.43238553938979,68.90722680299638,2.983744309899926,Manual,Loamy
140,Sharqia,Abu Hammad,Sugar Beet,10.163156999935893,22.73259526998209,231.03493474482806,0.3426295343375615,79.15939210732934,22.500837019960258,65.594452344079,9.095245109478183,Mechanical,Loamy
141,Sharqia,Minya El Qamh,Sugar Beet,6.56632157147912,22.7421520234867,149.33228341367825,0.3975966471939742,59.3740152030988,27.131883847010037,65.35479354149409,7.4583701203096435,Manual,Clay
142,Sharqia,Abu Hammad,Wheat,11.008936562831467,3.0627502863433826,33.71762361014821,0.44430649202050254,14.980959065492623,37.49109484663555,46.49339304960924,8.686231679556109,Manual,Loamy
143,Sharqia,Faqous,Maize,12.826965193636427,2.761023990942999,35.415558630620986,0.4752440643262831,16.83103402400209,26.706687573495646,71.9142612235969,9.675112636137777,Mechanical,Sandy
144,Sharqia,Husseiniya,Wheat,1.0172456923299624,3.098327265122427,3.151760063874262,0.42146128965253427,1.3283448611958004,28.884894318391403,47.018365434511786,4.915945467414369,Mechanical,Sandy
